"X","Y","D_epicenter(km)","Geo_zone","Footprint(m2)","Num_floors","Construction_year","Building_type","AB 0s","AB -1s","AB 0.05s","AB 0.1s","AB 0.5s","AB 1s","AB 1.5s","AB 2s","AB 3s","AB 4s","Damage_state"
7474919.46,4843736.14,3.6,"z5",50,1,1972,"bt4.",0.257159,11.3937,0.372523,0.572254,0.227947,0.0735751,0.0364504,0.0217861,0.00976601,0.00567965,"ds3."
7476233.392,4842220.816,4.34,"z5",87,2,1976,"bt4.",0.242061,10.8201,0.348695,0.535241,0.217126,0.0705313,0.0350037,0.0209128,0.00937579,0.00545094,"ds3."
7475011.52102392,4843998.34336047,3.35,"z2",44,1,1958,"bt3.",0.251177,13.1491,0.353237,0.529168,0.253088,0.0885449,0.0445121,0.0272529,0.0123152,0.00716985,"ds3."
7475011.52102392,4843998.34336047,3.35,"z2",58,1,1950,"bt3.",0.251177,13.1491,0.353237,0.529168,0.253088,0.0885449,0.0445121,0.0272529,0.0123152,0.00716985,"ds3."
7474997.52106982,4844002.34380656,3.36,"z2",46,1,1960,"bt3.",0.251008,13.1414,0.35297,0.528773,0.252959,0.0885052,0.0444927,0.0272404,0.0123094,0.00716639,"ds3."
7474802.51829286,4843944.34938314,3.53,"z2",114,1,1954,"bt3.",0.248109,13.0091,0.348392,0.521974,0.250751,0.0878201,0.0441576,0.027025,0.0122105,0.0071067,"ds3."
7474980.51114514,4843676.34260882,3.61,"z5",105,1,1950,"bt3.",0.256961,11.3862,0.372209,0.571767,0.227805,0.0735355,0.0364316,0.0217747,0.00976092,0.00567667,"ds3."
7478695.50085067,4842690.22535997,3.97,"z5",110,1,1960,"bt3.",0.249701,11.1109,0.360733,0.55394,0.222621,0.0720791,0.0357396,0.0213568,0.00957416,0.00556716,"ds3."
7477378.48612709,4842430.26373401,3.99,"z5",47,1,1948,"bt3.",0.249292,11.0954,0.360087,0.552937,0.222328,0.0719966,0.0357004,0.0213331,0.00956358,0.00556097,"ds3."
7477378.48612709,4842430.26373401,3.99,"z5",67,1,1955,"bt3.",0.249292,11.0954,0.360087,0.552937,0.222328,0.0719966,0.0357004,0.0213331,0.00956358,0.00556097,"ds3."
7477378.48612709,4842430.26373401,3.99,"z5",74,1,1959,"bt3.",0.249292,11.0954,0.360087,0.552937,0.222328,0.0719966,0.0357004,0.0213331,0.00956358,0.00556097,"ds3."
7478265.49296307,4842503.23736172,4.03,"z5",71,1,1965,"bt3.",0.248472,11.0642,0.358794,0.550928,0.22174,0.0718312,0.0356218,0.0212857,0.00954238,0.00554854,"ds3."
7476528.47844941,4842323.28881306,4.17,"z5",42,1,1960,"bt3.",0.245588,10.9545,0.354248,0.543866,0.219668,0.0712478,0.0353444,0.0211183,0.00946761,0.00550473,"ds3."
7475868.47206558,4842226.30821384,4.44,"z5",114,1,1946,"bt3.",0.239976,10.7405,0.345417,0.530149,0.21562,0.0701061,0.0348015,0.0207909,0.00932132,0.00541904,"ds3."
7475885.47134082,4842199.30756596,4.46,"z5",100,1,1954,"bt3.",0.239558,10.7245,0.344761,0.52913,0.215318,0.0700208,0.0347609,0.0207664,0.00931039,0.00541264,"ds3."
7474785.48145699,4842726.34350417,4.48,"z5",40,1,1950,"bt3.",0.23914,10.7085,0.344104,0.52811,0.215015,0.0699354,0.0347203,0.0207419,0.00929945,0.00540623,"ds3."
7475808.47009221,4842171.30973905,4.51,"z5",82,1,1950,"bt3.",0.238513,10.6846,0.343119,0.52658,0.214561,0.0698071,0.0346593,0.0207052,0.00928302,0.00539661,"ds3."
7476311.46237982,4841828.29276943,4.7,"z2",95,1,1961,"bt3.",0.227012,12.041,0.315308,0.472789,0.234448,0.0827453,0.041674,0.0254328,0.0114799,0.00666702,"ds3."
7476064.45948653,4841775.29994198,4.81,"z2",68,1,1975,"bt3.",0.224975,11.947,0.312136,0.468067,0.232852,0.0822465,0.0414298,0.0252767,0.0114084,0.00662404,"ds3."
7474398.47390703,4842543.35422342,4.86,"z5",91,1,1955,"bt3.",0.231175,10.4035,0.331615,0.50871,0.209227,0.068298,0.0339411,0.0202725,0.00908979,0.00528351,"ds3."
7474477.47151634,4842450.35135266,4.89,"z5",73,2,1948,"bt3.",0.230545,10.3793,0.33063,0.50718,0.208767,0.0681678,0.0338791,0.0202351,0.00907312,0.00527376,"ds3."
7476034.45306208,4841567.29976707,5.02,"z2",115,1,1951,"bt3.",0.221081,11.767,0.306083,0.459056,0.229788,0.0812885,0.0409607,0.0249771,0.0112711,0.00654164,"ds3."
7473255.4720832,4842682.38941951,5.53,"z8",78,1,1958,"bt3.",0.21222,11.2823,0.292556,0.439454,0.221844,0.0785047,0.039562,0.0240638,0.0108492,0.0062889,"ds3."
7473892.456,4842806.2,4.98,"z8",84,1,1946,"bt3.",0.222456,11.7535,0.308399,0.463104,0.229944,0.0810323,0.0407983,0.02485,0.0112088,0.0065042,"ds3."
7476233.392,4842220.816,4.34,"z5",62,2,1948,"bt3.",0.242061,10.8201,0.348695,0.535241,0.217126,0.0705313,0.0350037,0.0209128,0.00937579,0.00545094,"ds3."
7473754.188,4842824.432,5.07,"z8",84,2,1948,"bt3.",0.220776,11.6763,0.305793,0.459214,0.228623,0.0806204,0.0405969,0.0247218,0.0111501,0.00646904,"ds3."
7473482.812,4842849.244,5.25,"z6",35,1,1950,"bt3.",0.219564,11.3241,0.3048,0.459923,0.223836,0.0779645,0.0391619,0.0237296,0.0106829,0.00619095,"ds3."
7473482.812,4842849.244,5.25,"z6",35,1,1950,"bt3.",0.219564,11.3241,0.3048,0.459923,0.223836,0.0779645,0.0391619,0.0237296,0.0106829,0.00619095,"ds3."
7474415.34,4843763.93485,3.94,"z5",40,1,1950,"bt3.",0.250314,11.1342,0.3617,0.555443,0.22306,0.0722025,0.0357982,0.0213922,0.00958998,0.00557644,"ds3."
7473903.44,4842804.18,4.98,"z8",84,1,1950,"bt3.",0.222456,11.7535,0.308399,0.463104,0.229944,0.0810323,0.0407983,0.02485,0.0112088,0.0065042,"ds3."
7473296.18,4842617.532,5.54,"z5",90,1,1961,"bt3.",0.216969,9.85582,0.309459,0.474296,0.198788,0.0653314,0.032528,0.0194223,0.00871025,0.0050616,"ds3."
7473296.18,4842617.532,5.54,"z5",90,1,1961,"bt3.",0.216969,9.85582,0.309459,0.474296,0.198788,0.0653314,0.032528,0.0194223,0.00871025,0.0050616,"ds3."
7475301.656,4843385.832,3.65,"z6",35,1,1976,"bt3.",0.249684,12.6589,0.351838,0.530593,0.247015,0.0850411,0.0426033,0.0259032,0.0116737,0.00678291,"ds3."
7475721.47789713,4842445.31380079,4.29,"z5",49,1,1935,"bt2.",0.243101,10.8597,0.350331,0.537783,0.217876,0.0707429,0.0351043,0.0209735,0.0094029,0.00546682,"ds3."
7476226.47529958,4842271.29765648,4.29,"z5",58,1,1938,"bt2.",0.243101,10.8597,0.350331,0.537783,0.217876,0.0707429,0.0351043,0.0209735,0.0094029,0.00546682,"ds3."
7476175.47403248,4842238.29902113,4.34,"z5",89,2,1938,"bt2.",0.242061,10.8201,0.348695,0.535241,0.217126,0.0705313,0.0350037,0.0209128,0.00937579,0.00545094,"ds3."
7476175.47403248,4842238.29902113,4.34,"z5",90,1,1938,"bt2.",0.242061,10.8201,0.348695,0.535241,0.217126,0.0705313,0.0350037,0.0209128,0.00937579,0.00545094,"ds3."
7476175.47403248,4842238.29902113,4.34,"z5",102,1,1933,"bt2.",0.242061,10.8201,0.348695,0.535241,0.217126,0.0705313,0.0350037,0.0209128,0.00937579,0.00545094,"ds3."
7475543.47675085,4842438.31912709,4.36,"z5",98,2,1996,"bt2.",0.241644,10.8042,0.34804,0.534224,0.216826,0.0704465,0.0349634,0.0208885,0.00936492,0.00544457,"ds3."
7475671.47383806,4842319.31465022,4.42,"z5",155,2,1935,"bt2.",0.240393,10.7564,0.346073,0.531169,0.215922,0.0701914,0.034842,0.0208153,0.00933224,0.00542543,"ds3."
7475850.47133957,4842205.30864759,4.47,"z5",39,1,2010,"bt2.",0.239349,10.7165,0.344433,0.52862,0.215166,0.0699781,0.0347406,0.0207542,0.00930492,0.00540944,"ds3."
7475783.46317601,4841946.30931306,4.73,"z5",30,1,1938,"bt2.",0.233903,10.5081,0.335888,0.515347,0.211215,0.0688609,0.034209,0.0204338,0.00916185,0.00532568,"ds3."
7475331.46197633,4841985.32315072,4.86,"z5",235,1,1935,"bt2.",0.231175,10.4035,0.331615,0.50871,0.209227,0.068298,0.0339411,0.0202725,0.00908979,0.00528351,"ds3."
7474343.47307001,4842525.35578599,4.91,"z5",51,1,1938,"bt2.",0.230125,10.3632,0.329973,0.50616,0.208461,0.0680809,0.0338378,0.0202102,0.009062,0.00526726,"ds3."
7473948.4688256,4842453.36731934,5.21,"z5",87,1,1938,"bt2.",0.223839,10.1212,0.320155,0.490909,0.203855,0.0667737,0.0332153,0.0198355,0.00889471,0.00516942,"ds3."
7475175.4482545,4841557.3256121,5.32,"z2",60,1,1940,"bt2.",0.215524,11.5094,0.297472,0.44623,0.225389,0.0799107,0.040286,0.0245466,0.011074,0.00642342,"ds3."
7473398.47222925,4842662.38500814,5.44,"z8",81,1,1936,"bt2.",0.213888,11.3593,0.29513,0.443299,0.223172,0.0789196,0.039765,0.0241927,0.0109082,0.00632415,"ds3."
7473350.47216237,4842668.38648507,5.47,"z8",56,1,1939,"bt2.",0.213332,11.3336,0.294271,0.442016,0.222729,0.0787813,0.0396973,0.0241497,0.0108885,0.0063124,"ds3."
7473322.876,4842625.676,5.52,"z8",63,1,1936,"bt2.",0.212406,11.2908,0.292841,0.439881,0.221992,0.0785508,0.0395846,0.0240781,0.0108558,0.00629282,"ds3."
7473322.876,4842625.676,5.52,"z8",63,1,1936,"bt2.",0.212406,11.2908,0.292841,0.439881,0.221992,0.0785508,0.0395846,0.0240781,0.0108558,0.00629282,"ds3."
7473330.748,4842612.328,5.52,"z5",69,1,1936,"bt2.",0.217384,9.87186,0.310103,0.475297,0.199095,0.0654188,0.0325697,0.0194473,0.00872143,0.00506813,"ds3."
7473330.748,4842612.328,5.52,"z5",69,1,1936,"bt2.",0.217384,9.87186,0.310103,0.475297,0.199095,0.0654188,0.0325697,0.0194473,0.00872143,0.00506813,"ds3."
7473379.6,4842618.204,5.48,"z8",87,1,1936,"bt2.",0.213147,11.325,0.293985,0.441589,0.222582,0.0787352,0.0396748,0.0241354,0.010882,0.00630848,"ds3."
7473379.6,4842618.204,5.48,"z8",87,1,1936,"bt2.",0.213147,11.325,0.293985,0.441589,0.222582,0.0787352,0.0396748,0.0241354,0.010882,0.00630848,"ds3."
7473441.936,4842609.928,5.44,"z5",106,1,1936,"bt2.",0.219044,9.93609,0.312685,0.479307,0.200322,0.0657685,0.0327364,0.0195475,0.00876614,0.00509427,"ds3."
7473441.936,4842609.928,5.44,"z5",106,1,1936,"bt2.",0.219044,9.93609,0.312685,0.479307,0.200322,0.0657685,0.0327364,0.0195475,0.00876614,0.00509427,"ds3."
7473430.056,4842609.66,5.45,"z5",109,1,1936,"bt2.",0.218836,9.92806,0.312362,0.478805,0.200169,0.0657248,0.0327155,0.019535,0.00876055,0.005091,"ds3."
7473430.056,4842609.66,5.45,"z5",109,1,1936,"bt2.",0.218836,9.92806,0.312362,0.478805,0.200169,0.0657248,0.0327155,0.019535,0.00876055,0.005091,"ds3."
7475550.968,4842458.096,4.34,"z5",114,2,1936,"bt2.",0.242061,10.8201,0.348695,0.535241,0.217126,0.0705313,0.0350037,0.0209128,0.00937579,0.00545094,"ds3."
7473264.676,4842634.752,5.55,"z8",141,1,1936,"bt2.",0.21185,11.2652,0.291985,0.438601,0.221549,0.0784125,0.0395169,0.0240351,0.0108362,0.00628107,"ds3."
7473264.676,4842634.752,5.55,"z8",141,1,1936,"bt2.",0.21185,11.2652,0.291985,0.438601,0.221549,0.0784125,0.0395169,0.0240351,0.0108362,0.00628107,"ds3."
7473255.6,4842612.328,5.57,"z5",76,1,1937,"bt2.",0.216348,9.83178,0.308494,0.472798,0.198328,0.0652003,0.0324656,0.0193847,0.00869349,0.00505181,"ds3."
7473255.6,4842612.328,5.57,"z5",76,1,1937,"bt2.",0.216348,9.83178,0.308494,0.472798,0.198328,0.0652003,0.0324656,0.0193847,0.00869349,0.00505181,"ds3."
7473300.448,4842628.348,5.53,"z8",77,1,1937,"bt2.",0.21222,11.2823,0.292556,0.439454,0.221844,0.0785047,0.039562,0.0240638,0.0108492,0.0062889,"ds3."
7473300.448,4842628.348,5.53,"z8",77,1,1937,"bt2.",0.21222,11.2823,0.292556,0.439454,0.221844,0.0785047,0.039562,0.0240638,0.0108492,0.0062889,"ds3."
7473478.78,4842592.044,5.43,"z5",78,1,1937,"bt2.",0.219252,9.94413,0.313009,0.479809,0.200476,0.0658122,0.0327572,0.01956,0.00877173,0.00509753,"ds3."
7473478.78,4842592.044,5.43,"z5",78,1,1937,"bt2.",0.219252,9.94413,0.313009,0.479809,0.200476,0.0658122,0.0327572,0.01956,0.00877173,0.00509753,"ds3."
7473438.2,4842595.78,5.45,"z5",113,1,1937,"bt2.",0.218836,9.92806,0.312362,0.478805,0.200169,0.0657248,0.0327155,0.019535,0.00876055,0.005091,"ds3."
7473438.2,4842595.78,5.45,"z5",113,1,1937,"bt2.",0.218836,9.92806,0.312362,0.478805,0.200169,0.0657248,0.0327155,0.019535,0.00876055,0.005091,"ds3."
7473386.812,4842604.32,5.48,"z5",128,1,1937,"bt2.",0.218213,9.90396,0.311393,0.4773,0.199708,0.0655937,0.032653,0.0194974,0.00874378,0.0050812,"ds3."
7473386.812,4842604.32,5.48,"z5",128,1,1937,"bt2.",0.218213,9.90396,0.311393,0.4773,0.199708,0.0655937,0.032653,0.0194974,0.00874378,0.0050812,"ds3."
7473361.316,4842620.604,5.49,"z8",97,1,1938,"bt2.",0.212961,11.3165,0.293699,0.441161,0.222434,0.0786891,0.0396523,0.0241211,0.0108754,0.00630457,"ds3."
7473361.316,4842620.604,5.49,"z8",97,1,1938,"bt2.",0.212961,11.3165,0.293699,0.441161,0.222434,0.0786891,0.0396523,0.0241211,0.0108754,0.00630457,"ds3."
7474802.848,4843915.908,3.55,"z8",110,2,1938,"bt2.",0.248562,12.944,0.349265,0.523998,0.25014,0.0872973,0.0438605,0.0268064,0.0121051,0.00704272,"ds3."
7475014.212,4843825.004,3.48,"z5",110,2,1938,"bt2.",0.259523,11.4832,0.376268,0.578073,0.229627,0.0740464,0.0366742,0.0219213,0.00982647,0.00571512,"ds3."
7473402.96,4842615,5.46,"z8",123,1,1938,"bt2.",0.213517,11.3421,0.294558,0.442443,0.222877,0.0788274,0.0397199,0.024164,0.0108951,0.00631632,"ds3."
7473402.96,4842615,5.46,"z8",123,1,1938,"bt2.",0.213517,11.3421,0.294558,0.442443,0.222877,0.0788274,0.0397199,0.024164,0.0108951,0.00631632,"ds3."
7473415.908,4842596.58,5.47,"z5",171,2,1938,"bt2.",0.218421,9.91199,0.311716,0.477802,0.199862,0.0656374,0.0326739,0.0195099,0.00874937,0.00508446,"ds3."
7473415.908,4842596.58,5.47,"z5",171,2,1938,"bt2.",0.218421,9.91199,0.311716,0.477802,0.199862,0.0656374,0.0326739,0.0195099,0.00874937,0.00508446,"ds3."
7477926.48850545,4842414.24712279,4.05,"z5",86,1,1948,"bt1.",0.248061,11.0486,0.358146,0.549922,0.221445,0.0717483,0.0355823,0.0212619,0.00953175,0.00554231,"ds3."
7475887.47179913,4842214.30757927,4.45,"z5",30,1,1930,"bt1.",0.239767,10.7325,0.345089,0.52964,0.215469,0.0700635,0.0347812,0.0207787,0.00931586,0.00541584,"ds3."
7475887.47179913,4842214.30757927,4.45,"z5",30,1,1930,"bt1.",0.239767,10.7325,0.345089,0.52964,0.215469,0.0700635,0.0347812,0.0207787,0.00931586,0.00541584,"ds3."
7475887.47179913,4842214.30757927,4.45,"z5",30,1,1930,"bt1.",0.239767,10.7325,0.345089,0.52964,0.215469,0.0700635,0.0347812,0.0207787,0.00931586,0.00541584,"ds3."
7475913.4630142,4841918.30524479,4.72,"z2",70,1,1951,"bt1.",0.226642,12.0239,0.314732,0.47193,0.234158,0.0826548,0.0416297,0.0254045,0.0114669,0.00665922,"ds3."
7474576.47529425,4842558.34892587,4.74,"z5",44,2,1930,"bt1.",0.233693,10.5001,0.335559,0.514836,0.211062,0.0688177,0.0341885,0.0204215,0.00915631,0.00532244,"ds3."
7474570.4753812,4842562.34912779,4.74,"z5",84,1,1920,"bt1.",0.233693,10.5001,0.335559,0.514836,0.211062,0.0688177,0.0341885,0.0204215,0.00915631,0.00532244,"ds3."
7474576.47529425,4842558.34892587,4.74,"z5",26,1,1930,"bt1.",0.233693,10.5001,0.335559,0.514836,0.211062,0.0688177,0.0341885,0.0204215,0.00915631,0.00532244,"ds3."
7475028.112,4843336.956,3.85,"z8",58,1,1912,"bt1.",0.243267,12.7038,0.340926,0.511584,0.246095,0.0860465,0.0432494,0.026415,0.0119256,0.00693466,"ds3."
7475559.892,4842451.676,4.34,"z5",88,1,1991,"bt1.",0.242061,10.8201,0.348695,0.535241,0.217126,0.0705313,0.0350037,0.0209128,0.00937579,0.00545094,"ds3."
7474792.51132474,4843723.39697084,3.7,"z5",65,2,1985,"bt5.",0.255166,11.3183,0.369369,0.567356,0.226527,0.0731768,0.0362612,0.0216718,0.00971492,0.00564969,"ds4."
7476533.47135922,4842087.2874361,4.41,"z2",83,3,1978,"bt5.",0.232362,12.2874,0.323657,0.48521,0.238621,0.0840475,0.0423114,0.0258407,0.0116669,0.00677941,"ds4."
7474826.44934494,4841654.33664707,5.38,"z2",62,2,1977,"bt5.",0.214416,11.4579,0.295758,0.443676,0.224508,0.0796344,0.0401506,0.0244604,0.0110345,0.00639975,"ds4."
7475671.47383806,4842319.31465022,4.42,"z5",55,1,1967,"bt4.",0.240393,10.7564,0.346073,0.531169,0.215922,0.0701914,0.034842,0.0208153,0.00933224,0.00542543,"ds4."
7476541.47031291,4842051.28700806,4.44,"z2",64,2,1965,"bt4.",0.23181,12.2621,0.322796,0.483928,0.238192,0.0839138,0.042246,0.0257988,0.0116477,0.00676786,"ds4."
7476540.47009691,4842044.28699493,4.45,"z2",47,1,1966,"bt4.",0.231626,12.2536,0.322508,0.483501,0.238049,0.0838692,0.0422241,0.0257848,0.0116413,0.006764,"ds4."
7476540.47009691,4842044.28699493,4.45,"z2",76,1,1966,"bt4.",0.231626,12.2536,0.322508,0.483501,0.238049,0.0838692,0.0422241,0.0257848,0.0116413,0.006764,"ds4."
7476540.47009691,4842044.28699493,4.45,"z2",86,1,1965,"bt4.",0.231626,12.2536,0.322508,0.483501,0.238049,0.0838692,0.0422241,0.0257848,0.0116413,0.006764,"ds4."
7476540.47009691,4842044.28699493,4.45,"z2",91,1,1968,"bt4.",0.231626,12.2536,0.322508,0.483501,0.238049,0.0838692,0.0422241,0.0257848,0.0116413,0.006764,"ds4."
7476540.47009691,4842044.28699493,4.45,"z2",101,1,1970,"bt4.",0.231626,12.2536,0.322508,0.483501,0.238049,0.0838692,0.0422241,0.0257848,0.0116413,0.006764,"ds4."
7474914.47668138,4842545.33866558,4.56,"z5",55,1,1975,"bt4.",0.237466,10.6446,0.341476,0.524028,0.213803,0.0695929,0.0345573,0.0206437,0.00925558,0.00538055,"ds4."
7475094.47017159,4842298.33194071,4.69,"z5",50,1,1965,"bt4.",0.234742,10.5403,0.337203,0.51739,0.211825,0.0690336,0.0342912,0.0204834,0.00918396,0.00533862,"ds4."
7475913.4630142,4841918.30524479,4.72,"z2",98,1,1965,"bt4.",0.226642,12.0239,0.314732,0.47193,0.234158,0.0826548,0.0416297,0.0254045,0.0114669,0.00665922,"ds4."
7476037.45916639,4841769.3007232,4.83,"z2",51,1,1964,"bt4.",0.224604,11.9298,0.311559,0.467208,0.232561,0.0821555,0.0413852,0.0252482,0.0113953,0.00661621,"ds4."
7476527.44951719,4841364.28383151,5.12,"z2",77,1,1964,"bt4.",0.219227,11.6811,0.303207,0.454772,0.228324,0.0808302,0.0407362,0.0248338,0.0112055,0.00650228,"ds4."
7474801.45033284,4841691.33759771,5.36,"z2",54,1,1967,"bt4.",0.214785,11.4751,0.296329,0.444526,0.224802,0.0797265,0.0401957,0.0244891,0.0110477,0.00640764,"ds4."
7474883.44886126,4841628.33479493,5.38,"z2",71,1,1966,"bt4.",0.214416,11.4579,0.295758,0.443676,0.224508,0.0796344,0.0401506,0.0244604,0.0110345,0.00639975,"ds4."
7475628.3953413,4839723.30234464,6.91,"z2",42,1,1968,"bt4.",0.187035,10.1764,0.253828,0.381108,0.202301,0.0726352,0.0367205,0.022283,0.0100395,0.00580512,"ds4."
7475345.39554617,4839779.31116972,6.93,"z6",70,1,1968,"bt4.",0.188551,9.92658,0.257277,0.388342,0.199022,0.0703069,0.0354328,0.0213922,0.00962069,0.00555983,"ds4."
7474895.51136276,4843698.34528803,3.65,"z5",90,1,1959,"bt3.",0.256165,11.3561,0.370949,0.56981,0.227239,0.0733766,0.0363561,0.0217291,0.00974054,0.00566471,"ds4."
7478357.49932393,4842698.23560311,3.86,"z5",36,1,1960,"bt3.",0.251941,11.196,0.36427,0.559435,0.224224,0.07253,0.0359539,0.0214862,0.00963197,0.00560105,"ds4."
7475316.49558805,4843102.32946402,3.88,"z5",54,1,1962,"bt3.",0.251535,11.1806,0.363629,0.558439,0.223934,0.0724484,0.0359151,0.0214627,0.0096215,0.00559492,"ds4."
7478152.49282426,4842518.24084276,3.99,"z5",52,1,1954,"bt3.",0.249292,11.0954,0.360087,0.552937,0.222328,0.0719966,0.0357004,0.0213331,0.00956358,0.00556097,"ds4."
7478166.49154227,4842473.24019231,4.04,"z5",56,1,1960,"bt3.",0.248267,11.0564,0.35847,0.550425,0.221592,0.0717897,0.0356021,0.0212738,0.00953706,0.00554543,"ds4."
7478166.49154227,4842473.24019231,4.04,"z5",85,1,1960,"bt3.",0.248267,11.0564,0.35847,0.550425,0.221592,0.0717897,0.0356021,0.0212738,0.00953706,0.00554543,"ds4."
7478091.490545,4842453.24234802,4.04,"z5",74,1,1960,"bt3.",0.248267,11.0564,0.35847,0.550425,0.221592,0.0717897,0.0356021,0.0212738,0.00953706,0.00554543,"ds4."
7474778.49204454,4843078.3455704,4.2,"z5",95,1,1962,"bt3.",0.244967,10.9309,0.35327,0.542348,0.219221,0.071122,0.0352846,0.0210823,0.00945148,0.00549528,"ds4."
7477998.47968382,4842109.24335371,4.36,"z2",58,1,1953,"bt3.",0.233279,12.3296,0.325092,0.487344,0.239334,0.0842698,0.0424202,0.0259104,0.0116989,0.00679863,"ds4."
7475377.47464633,4842397.32392761,4.47,"z5",77,1,1947,"bt3.",0.239349,10.7165,0.344433,0.52862,0.215166,0.0699781,0.0347406,0.0207542,0.00930492,0.00540944,"ds4."
7476476.46692919,4841950.28843858,4.55,"z2",63,1,1960,"bt3.",0.229784,12.1688,0.319631,0.479221,0.236614,0.0834214,0.042005,0.0256445,0.011577,0.00672534,"ds4."
7476380.46250601,4841820.29065128,4.7,"z2",68,1,1950,"bt3.",0.227012,12.041,0.315308,0.472789,0.234448,0.0827453,0.041674,0.0254328,0.0114799,0.00666702,"ds4."
7475741.46093053,4841879.3102301,4.81,"z5",80,2,1975,"bt3.",0.232224,10.4437,0.333258,0.511262,0.209992,0.0685148,0.0340443,0.0203346,0.00911753,0.00529975,"ds4."
7476064.45948653,4841775.29994198,4.81,"z2",44,1,1950,"bt3.",0.224975,11.947,0.312136,0.468067,0.232852,0.0822465,0.0414298,0.0252767,0.0114084,0.00662404,"ds4."
7476067.45280802,4841553.29869868,5.03,"z2",72,2,1951,"bt3.",0.220896,11.7584,0.305795,0.458627,0.229642,0.0812427,0.0409383,0.0249628,0.0112646,0.0065377,"ds4."
7474217.46824871,4842387.35885575,5.09,"z5",101,1,1961,"bt3.",0.22635,10.218,0.324074,0.496996,0.205699,0.0672974,0.0334647,0.0199856,0.00896172,0.0052086,"ds4."
7474788.4510742,4841718.33812486,5.34,"z2",75,1,1960,"bt3.",0.215155,11.4923,0.2969,0.445378,0.225096,0.0798186,0.0402408,0.0245179,0.0110608,0.00641553,"ds4."
7474839.45019945,4841680.33639089,5.35,"z2",76,1,1963,"bt3.",0.21497,11.4837,0.296614,0.444952,0.224949,0.0797726,0.0402183,0.0245035,0.0110543,0.00641159,"ds4."
7474472.45384935,4841865.34842364,5.37,"z2",42,1,1963,"bt3.",0.2146,11.4665,0.296043,0.444101,0.224655,0.0796804,0.0401732,0.0244747,0.0110411,0.0064037,"ds4."
7475173.44615932,4841488.32530728,5.38,"z2",60,1,1947,"bt3.",0.214416,11.4579,0.295758,0.443676,0.224508,0.0796344,0.0401506,0.0244604,0.0110345,0.00639975,"ds4."
7475365.43963082,4841246.36667039,5.53,"z2",40,1,1959,"bt3.",0.211651,11.3294,0.291488,0.437312,0.222304,0.0789428,0.0398118,0.0242446,0.0109358,0.00634058,"ds4."
7475420.43684592,4841136.31602386,5.62,"z2",40,1,1960,"bt3.",0.209997,11.2525,0.288937,0.433511,0.220982,0.0785277,0.0396085,0.0241151,0.0108765,0.0063051,"ds4."
7476249.37852258,4839057.28015358,7.44,"z6",100,1,1963,"bt3.",0.179769,9.52596,0.244003,0.368311,0.191795,0.0680592,0.034337,0.0207091,0.00931095,0.00537652,"ds4."
7475828.3540563,4838318.28897227,8.24,"z2",80,1,1963,"bt3.",0.165477,9.15186,0.221409,0.332599,0.184156,0.0668614,0.033888,0.0204985,0.00922652,0.00532194,"ds4."
7475379.49664795,4843126.32768678,3.83,"z8",64,1,1936,"bt2.",0.243625,12.72,0.341489,0.512421,0.246369,0.0861312,0.0432908,0.0264415,0.0119377,0.00694198,"ds4."
7476266.47418071,4842227.29621968,4.32,"z5",45,1,1926,"bt2.",0.242477,10.8359,0.34935,0.536258,0.217427,0.070616,0.035044,0.0209371,0.00938664,0.0054573,"ds4."
7475566.47422204,4842350.31797894,4.43,"z5",55,1,1927,"bt2.",0.240184,10.7484,0.345745,0.530659,0.215771,0.0701488,0.0348218,0.0208031,0.00932678,0.00542224,"ds4."
7475868.47206558,4842226.30821384,4.44,"z5",43,1,1938,"bt2.",0.239976,10.7405,0.345417,0.530149,0.21562,0.0701061,0.0348015,0.0207909,0.00932132,0.00541904,"ds4."
7475442.47477658,4842390.32192721,4.45,"z5",48,2,1936,"bt2.",0.239767,10.7325,0.345089,0.52964,0.215469,0.0700635,0.0347812,0.0207787,0.00931586,0.00541584,"ds4."
7475442.47477658,4842390.32192721,4.45,"z5",41,2,1936,"bt2.",0.239767,10.7325,0.345089,0.52964,0.215469,0.0700635,0.0347812,0.0207787,0.00931586,0.00541584,"ds4."
7475509.47277556,4842312.31950112,4.49,"z5",23,2,1934,"bt2.",0.238931,10.7006,0.343776,0.5276,0.214864,0.0698927,0.0347,0.0207297,0.00929398,0.00540303,"ds4."
7475503.47280265,4842314.31968339,4.49,"z5",135,1,1934,"bt2.",0.238931,10.7006,0.343776,0.5276,0.214864,0.0698927,0.0347,0.0207297,0.00929398,0.00540303,"ds4."
